"collectionCode","catalogNumber","order","standardOrder","authority","Genus","standardGenus","family","standardFamily"
"Mammals","12682","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","91317","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","86819","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","91473","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","110208","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","1605240261","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","21641","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","88034","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","110219","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","28215","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3507310016","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","83805","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","21514","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","21513","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","88866","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","88035","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","88860","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","88859","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","88858","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3306200967","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","16152","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","88033","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","88826","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3507310022","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","16151","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","83981","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","94920","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","94916","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","94913","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","94917","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","38490","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","67828","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","67865","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","67866","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","67867","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3507310013","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3601020147","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3507310017","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","94908","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3507310018","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3009110006","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3002110005","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3601030002","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3308030012","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3306210007","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3412310002","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3601020136","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","16319","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3601020148","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","85991","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","67891","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3002110044","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3507310012","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3009010321","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","10037","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3208280002","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","16153","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","16154","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","88896","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","16155","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","88898","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","18349","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","16156","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3009010319","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","32136","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3009010320","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","94918","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","67825","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","9510200050","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","2909240002","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","94909","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","67826","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3203170007","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3203170008","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","67827","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3507310014","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3601020137","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3601020131","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","15179","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","15886","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","94904","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","94905","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","16150","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3601020259","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3510200058","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3504110002","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3306200970","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","2811040035","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","2412090028","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","2412090026","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3508010188","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","2412090025","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","2412090024","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","12680","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","18061","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","12681","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","2412090027","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","12673","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","22200","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3601020261","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3510200056","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3206210003","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3206210004","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3206210005","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3207110003","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","27466","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3510200053","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3309160013","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","32567","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","32568","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3601020263","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","12674","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","21692","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3510200051","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3510200055","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3510200052","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","110276","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","109672","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","109674","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3305060004","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3601020262","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","21894","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","21896","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3601020260","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","22023","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3306200969","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","21696","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3303230001","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","21656","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","21643","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","21644","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","22027","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","22033","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","21511","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","22744","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","21510","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","22891","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","22895","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","22896","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","22901","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","22022","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","18905","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","21889","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","44543","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","83799","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","83811","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3601020255","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3601020254","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","22889","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3511200021","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3505200018","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3505200015","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","2501020001","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3511220087","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3305060003","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","83043","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","3601020256","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","18906","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","82469","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","82468","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","91452","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
"Mammals","12677","Insectivora; Soricomorpha","Soricomorpha","ITIS","Blarina","Blarina","Soricidae","Soricidae"
