"collectionCode","catalogNumber","Genus","standardGenus","family","standardFamily","authority"
"Mammals","83239","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","3309190122","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","3009200038","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","23962","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","23786","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","10533","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","79461","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","24140","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","79480","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","2909090438","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","76975","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","2909090433","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","2909090431","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","10948","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","83149","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","2909090430","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","3608240050","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","3608240049","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","14950","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","79481","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","10854","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","3607130031","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","10532","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","3309190082","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","23817","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","77100","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","23818","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","79483","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","24235","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","79484","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","3309190074","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","10531","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","109476","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","10535","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","2909090437","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","11574","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","2909090432","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","3309190077","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","79587","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","79447","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","79462","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","80611","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","10794","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","80393","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","24358","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","80768","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","2209250009","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","13211","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","87845","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","2909090436","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82706","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","24329","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","80563","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","18312","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","30891","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","23252","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","24397","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","10813","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","24343","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","18127","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","24057","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","2412080008","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","80765","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","24066","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","2909090435","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","109720","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","24365","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","10816","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","18116","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","10807","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","10805","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","10802","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","24405","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","24408","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","18120","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","80763","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82566","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82164","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82163","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82567","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","25190","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82568","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82143","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","81675","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82297","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82563","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82570","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","25237","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82279","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82263","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","25193","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","25238","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82147","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","25228","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82227","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82285","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82273","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82151","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82150","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","86702","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","85550","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82556","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","115453","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","115448","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","81733","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","85713","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","85684","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","26230","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","85511","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","115449","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82313","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","85607","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82295","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","26186","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","85683","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","24958","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","26178","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","26199","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","30898","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","30899","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","85671","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","12516","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","26226","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82565","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82572","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82562","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82560","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82559","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82558","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82557","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","115450","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82564","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82573","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","85207","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","85081","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","86713","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","85659","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","85082","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","81700","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","81701","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","17984","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82555","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","83085","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","81656","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","26937","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","27474","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","83060","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82081","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","82087","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","83067","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","83088","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
"Mammals","83065","SYNAPTOMYS","Synaptomys","Muridae; Cricetidae","Cricetidae","Mammal Species of the World. 2005."
